Date,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
2016-05-13,53.15,140.72,47.12,46.59,244.75,163.28,254.6,22.3,341.77,287.33
2016-05-14,54.12,153.15,46.59,47.82,244.44,163.29,254.53,22.35,341.79,287.32
2016-05-15,55.08,165.3,46.09,49.05,244.13,163.31,254.47,22.41,341.81,287.31
2016-05-16,56.04,177.26,45.65,50.28,243.81,163.33,254.4,22.46,341.82,287.29
2016-05-17,57.01,189.1,45.27,51.51,243.48,163.35,254.33,22.5,341.84,287.28
2016-05-18,57.97,200.9,44.94,52.74,243.15,163.38,254.26,22.55,341.85,287.27
2016-05-19,58.93,212.72,44.68,53.97,242.81,163.41,254.19,22.6,341.86,287.25
2016-05-20,59.9,224.6,44.5,55.2,242.47,163.44,254.12,22.65,341.88,287.24
2016-05-21,60.86,236.58,44.38,56.43,242.13,163.47,254.05,22.7,341.89,287.22
2016-05-22,61.82,248.69,44.34,57.66,241.78,163.51,253.98,22.75,341.9,287.21
2016-05-23,62.78,260.94,44.37,58.89,241.43,163.55,253.91,22.79,341.92,287.19
2016-05-24,63.74,273.34,44.48,60.12,241.08,163.59,253.84,22.84,341.93,287.18
2016-05-25,64.7,285.92,44.66,61.34,240.73,163.64,253.76,22.89,341.94,287.16
2016-05-26,65.66,298.69,44.92,62.57,240.38,163.69,253.69,22.93,341.95,287.14
2016-05-27,66.62,311.67,45.26,63.8,240.03,163.74,253.62,22.98,341.96,287.13
2016-05-28,67.58,324.91,45.66,65.03,239.68,163.79,253.54,23.02,341.97,287.11
2016-05-29,68.54,338.43,46.14,66.26,239.33,163.85,253.47,23.07,341.98,287.09
2016-05-30,69.5,352.27,46.68,67.49,238.99,163.91,253.4,23.11,341.98,287.07
2016-05-31,70.46,6.45,47.3,68.72,238.65,163.97,253.32,23.15,341.99,287.06
2016-06-01,71.41,20.94,47.98,69.95,238.32,164.04,253.25,23.19,342.0,287.04
2016-06-02,72.37,35.7,48.72,71.18,237.99,164.11,253.17,23.24,342.0,287.02
2016-06-03,73.33,50.63,49.52,72.41,237.66,164.18,253.1,23.28,342.01,287.0
2016-06-04,74.29,65.59,50.39,73.64,237.35,164.25,253.03,23.32,342.02,286.98
2016-06-05,75.25,80.43,51.32,74.86,237.04,164.33,252.95,23.36,342.02,286.96
2016-06-06,76.2,95.01,52.3,76.09,236.74,164.41,252.88,23.4,342.03,286.94
2016-06-07,77.16,109.2,53.34,77.32,236.45,164.49,252.8,23.44,342.03,286.92
2016-06-08,78.12,122.95,54.44,78.55,236.16,164.57,252.73,23.48,342.03,286.9
2016-06-09,79.08,136.23,55.59,79.78,235.89,164.66,252.66,23.52,342.03,286.88
2016-06-10,80.03,149.07,56.79,81.01,235.63,164.75,252.58,23.55,342.04,286.86
2016-06-11,80.99,161.54,58.05,82.24,235.38,164.84,252.51,23.59,342.04,286.83
2016-06-12,81.94,173.72,59.36,83.47,235.14,164.93,252.44,23.63,342.04,286.81
2016-06-13,82.9,185.69,60.72,84.69,234.91,165.03,252.37,23.66,342.04,286.79
2016-06-14,83.85,197.54,62.13,85.92,234.7,165.13,252.29,23.7,342.04,286.77
2016-06-15,84.81,209.36,63.6,87.15,234.5,165.23,252.22,23.73,342.04,286.75
2016-06-16,85.76,221.22,65.11,88.38,234.31,165.33,252.15,23.76,342.04,286.72
2016-06-17,86.72,233.18,66.67,89.61,234.13,165.44,252.08,23.8,342.04,286.7
2016-06-18,87.67,245.28,68.28,90.84,233.97,165.54,252.01,23.83,342.03,286.68
2016-06-19,88.63,257.57,69.94,92.07,233.82,165.65,251.94,23.86,342.03,286.65
2016-06-20,89.58,270.05,71.65,93.29,233.68,165.77,251.87,23.89,342.03,286.63
2016-06-21,90.53,282.72,73.41,94.52,233.55,165.88,251.8,23.92,342.02,286.61
2016-06-22,91.49,295.59,75.21,95.75,233.44,166.0,251.74,23.95,342.02,286.58
2016-06-23,92.44,308.65,77.06,96.98,233.35,166.12,251.67,23.98,342.02,286.56
2016-06-24,93.39,321.9,78.95,98.21,233.27,166.24,251.6,24.01,342.01,286.54
2016-06-25,94.35,335.34,80.89,99.44,233.2,166.36,251.54,24.03,342.0,286.51
2016-06-26,95.3,348.98,82.86,100.67,233.14,166.49,251.47,24.06,342.0,286.49
2016-06-27,96.26,2.83,84.88,101.89,233.1,166.61,251.41,24.09,341.99,286.46
2016-06-28,97.21,16.89,86.92,103.12,233.07,166.74,251.35,24.11,341.98,286.44
2016-06-29,98.16,31.16,89.0,104.35,233.06,166.87,251.28,24.14,341.98,286.42
2016-06-30,99.12,45.61,91.11,105.58,233.06,167.01,251.22,24.16,341.97,286.39
2016-07-01,100.07,60.16,93.24,106.81,233.07,167.14,251.16,24.18,341.96,286.37
2016-07-02,101.02,74.73,95.38,108.04,233.1,167.28,251.1,24.21,341.95,286.34
2016-07-03,101.98,89.2,97.54,109.27,233.14,167.42,251.04,24.23,341.94,286.32
2016-07-04,102.93,103.47,99.71,110.5,233.2,167.56,250.99,24.25,341.93,286.29
2016-07-05,103.89,117.44,101.89,111.73,233.27,167.7,250.93,24.27,341.92,286.27
2016-07-06,104.84,131.04,104.06,112.95,233.35,167.85,250.88,24.29,341.91,286.24
2016-07-07,105.79,144.25,106.23,114.18,233.44,167.99,250.82,24.31,341.89,286.22
2016-07-08,106.75,157.07,108.38,115.41,233.55,168.14,250.77,24.32,341.88,286.19
2016-07-09,107.7,169.55,110.53,116.64,233.67,168.29,250.72,24.34,341.87,286.17
2016-07-10,108.65,181.75,112.66,117.87,233.8,168.44,250.67,24.36,341.85,286.14
2016-07-11,109.61,193.74,114.76,119.1,233.95,168.6,250.62,24.37,341.84,286.12
2016-07-12,110.56,205.62,116.85,120.33,234.11,168.75,250.57,24.39,341.83,286.09
2016-07-13,111.51,217.47,118.91,121.56,234.28,168.91,250.52,24.4,341.81,286.07
2016-07-14,112.47,229.37,120.95,122.79,234.46,169.07,250.48,24.41,341.8,286.05
2016-07-15,113.42,241.39,122.96,124.02,234.65,169.23,250.43,24.42,341.78,286.02
2016-07-16,114.38,253.6,124.94,125.25,234.86,169.39,250.39,24.44,341.77,286.0
2016-07-17,115.33,266.04,126.89,126.47,235.08,169.55,250.35,24.45,341.75,285.97
2016-07-18,116.28,278.73,128.82,127.7,235.3,169.71,250.31,24.46,341.73,285.95
2016-07-19,117.24,291.68,130.71,128.93,235.54,169.88,250.27,24.46,341.71,285.92
2016-07-20,118.19,304.89,132.58,130.16,235.79,170.05,250.23,24.47,341.7,285.9
2016-07-21,119.14,318.32,134.41,131.39,236.05,170.22,250.19,24.48,341.68,285.88
2016-07-22,120.1,331.95,136.22,132.62,236.32,170.39,250.16,24.49,341.66,285.85
2016-07-23,121.05,345.75,137.99,133.85,236.6,170.56,250.13,24.49,341.64,285.83
2016-07-24,122.01,359.68,139.74,135.08,236.89,170.73,250.09,24.5,341.62,285.8
2016-07-25,122.96,13.73,141.45,136.31,237.19,170.91,250.06,24.5,341.6,285.78
2016-07-26,123.92,27.86,143.14,137.53,237.5,171.08,250.04,24.5,341.58,285.76
2016-07-27,124.87,42.05,144.8,138.76,237.81,171.26,250.01,24.51,341.56,285.73
2016-07-28,125.83,56.28,146.42,139.99,238.14,171.44,249.98,24.51,341.54,285.71
2016-07-29,126.79,70.49,148.02,141.22,238.48,171.62,249.96,24.51,341.52,285.69
2016-07-30,127.74,84.64,149.59,142.45,238.82,171.8,249.93,24.51,341.5,285.67
2016-07-31,128.7,98.66,151.13,143.68,239.18,171.98,249.91,24.51,341.48,285.64
2016-08-01,129.66,112.49,152.64,144.91,239.54,172.16,249.89,24.5,341.45,285.62
2016-08-02,130.61,126.08,154.12,146.14,239.91,172.35,249.88,24.5,341.43,285.6
2016-08-03,131.57,139.38,155.58,147.37,240.29,172.53,249.86,24.5,341.41,285.58
2016-08-04,132.53,152.38,157.0,148.59,240.68,172.72,249.84,24.49,341.39,285.56
2016-08-05,133.49,165.07,158.39,149.82,241.07,172.91,249.83,24.49,341.36,285.54
2016-08-06,134.45,177.48,159.74,151.05,241.47,173.1,249.82,24.48,341.34,285.51
2016-08-07,135.4,189.65,161.07,152.28,241.88,173.29,249.81,24.48,341.32,285.49
2016-08-08,136.36,201.64,162.37,153.51,242.3,173.48,249.8,24.47,341.29,285.47
2016-08-09,137.32,213.53,163.63,154.74,242.73,173.67,249.79,24.46,341.27,285.45
2016-08-10,138.28,225.39,164.85,155.97,243.16,173.86,249.79,24.45,341.24,285.43
2016-08-11,139.24,237.3,166.04,157.19,243.6,174.06,249.78,24.44,341.22,285.41
2016-08-12,140.2,249.35,167.2,158.42,244.05,174.25,249.78,24.43,341.19,285.39
2016-08-13,141.16,261.59,168.31,159.65,244.5,174.45,249.78,24.42,341.17,285.37
2016-08-14,142.12,274.1,169.39,160.88,244.96,174.64,249.78,24.41,341.14,285.36
2016-08-15,143.08,286.92,170.42,162.11,245.43,174.84,249.78,24.4,341.12,285.34
2016-08-16,144.04,300.07,171.41,163.33,245.9,175.04,249.79,24.38,341.09,285.32
2016-08-17,145.0,313.55,172.36,164.56,246.38,175.24,249.79,24.37,341.06,285.3
2016-08-18,145.96,327.34,173.25,165.79,246.86,175.44,249.8,24.35,341.04,285.28
2016-08-19,146.93,341.39,174.1,167.02,247.35,175.64,249.81,24.34,341.01,285.27
2016-08-20,147.89,355.64,174.89,168.24,247.85,175.84,249.82,24.32,340.99,285.25
2016-08-21,148.85,10.0,175.63,169.47,248.35,176.04,249.83,24.3,340.96,285.23
2016-08-22,149.81,24.41,176.3,170.7,248.86,176.25,249.85,24.28,340.93,285.22
2016-08-23,150.78,38.79,176.91,171.92,249.37,176.45,249.86,24.27,340.91,285.2
2016-08-24,151.74,53.09,177.46,173.15,249.89,176.65,249.88,24.25,340.88,285.19
2016-08-25,152.71,67.27,177.93,174.37,250.41,176.86,249.9,24.23,340.85,285.17
2016-08-26,153.67,81.28,178.33,175.6,250.94,177.07,249.92,24.2,340.82,285.16
2016-08-27,154.64,95.1,178.65,176.83,251.48,177.27,249.94,24.18,340.8,285.14
2016-08-28,155.6,108.72,178.88,178.05,252.01,177.48,249.96,24.16,340.77,285.13
2016-08-29,156.57,122.11,179.03,179.28,252.56,177.69,249.99,24.14,340.74,285.12
2016-08-30,157.54,135.28,179.08,180.51,253.11,177.9,250.01,24.11,340.71,285.1
2016-08-31,158.5,148.2,179.03,181.73,253.66,178.1,250.04,24.09,340.69,285.09
2016-09-01,159.47,160.9,178.89,182.96,254.22,178.31,250.07,24.06,340.66,285.08
2016-09-02,160.44,173.37,178.64,184.18,254.78,178.52,250.1,24.04,340.63,285.07
2016-09-03,161.41,185.64,178.29,185.41,255.35,178.73,250.14,24.01,340.6,285.06
2016-09-04,162.38,197.73,177.83,186.63,255.92,178.95,250.17,23.99,340.58,285.05
2016-09-05,163.35,209.68,177.27,187.86,256.5,179.16,250.21,23.96,340.55,285.04
2016-09-06,164.32,221.55,176.61,189.08,257.08,179.37,250.24,23.93,340.52,285.03
2016-09-07,165.29,233.4,175.85,190.3,257.66,179.58,250.28,23.9,340.49,285.02
2016-09-08,166.26,245.3,175.02,191.53,258.25,179.79,250.32,23.87,340.47,285.01
2016-09-09,167.23,257.32,174.11,192.75,258.84,180.01,250.37,23.84,340.44,285.0
2016-09-10,168.2,269.53,173.14,193.98,259.44,180.22,250.41,23.81,340.41,284.99
2016-09-11,169.18,282.02,172.14,195.2,260.04,180.43,250.46,23.78,340.39,284.98
2016-09-12,170.15,294.84,171.12,196.42,260.65,180.65,250.5,23.75,340.36,284.98
2016-09-13,171.12,308.04,170.1,197.64,261.25,180.86,250.55,23.72,340.33,284.97
2016-09-14,172.1,321.65,169.12,198.87,261.86,181.08,250.6,23.68,340.31,284.96
2016-09-15,173.07,335.66,168.18,200.09,262.48,181.29,250.65,23.65,340.28,284.96
2016-09-16,174.04,350.03,167.33,201.31,263.1,181.51,250.7,23.62,340.25,284.95
2016-09-17,175.02,4.68,166.57,202.53,263.72,181.72,250.76,23.58,340.23,284.95
2016-09-18,176.0,19.5,165.93,203.75,264.34,181.94,250.81,23.55,340.2,284.94
2016-09-19,176.97,34.35,165.42,204.97,264.97,182.15,250.87,23.51,340.17,284.94
2016-09-20,177.95,49.12,165.07,206.19,265.6,182.37,250.93,23.48,340.15,284.94
2016-09-21,178.93,63.69,164.87,207.42,266.24,182.58,250.99,23.44,340.12,284.93
2016-09-22,179.9,78.0,164.83,208.64,266.87,182.8,251.05,23.41,340.1,284.93
2016-09-23,180.88,91.99,164.96,209.86,267.51,183.01,251.11,23.37,340.07,284.93
2016-09-24,181.86,105.66,165.25,211.08,268.16,183.23,251.17,23.33,340.05,284.93
2016-09-25,182.84,119.01,165.7,212.29,268.8,183.45,251.24,23.3,340.02,284.93
2016-09-26,183.82,132.07,166.31,213.51,269.45,183.66,251.3,23.26,340.0,284.93
2016-09-27,184.8,144.88,167.06,214.73,270.11,183.88,251.37,23.22,339.97,284.93
2016-09-28,185.79,157.47,167.95,215.95,270.76,184.1,251.44,23.18,339.95,284.93
2016-09-29,186.77,169.86,168.96,217.17,271.42,184.31,251.51,23.15,339.92,284.93
2016-09-30,187.75,182.09,170.1,218.39,272.08,184.53,251.58,23.11,339.9,284.93
2016-10-01,188.74,194.19,171.33,219.61,272.74,184.74,251.65,23.07,339.88,284.93
2016-10-02,189.72,206.17,172.66,220.82,273.41,184.96,251.73,23.03,339.85,284.94
2016-10-03,190.7,218.07,174.06,222.04,274.08,185.18,251.8,22.99,339.83,284.94
2016-10-04,191.69,229.92,175.54,223.26,274.75,185.39,251.88,22.95,339.81,284.94
2016-10-05,192.67,241.76,177.07,224.47,275.42,185.61,251.96,22.91,339.79,284.95
2016-10-06,193.66,253.65,178.65,225.69,276.1,185.82,252.03,22.87,339.76,284.95
2016-10-07,194.65,265.63,180.28,226.91,276.78,186.04,252.11,22.83,339.74,284.96
2016-10-08,195.64,277.79,181.94,228.12,277.46,186.25,252.19,22.79,339.72,284.96
2016-10-09,196.62,290.2,183.62,229.34,278.14,186.47,252.28,22.75,339.7,284.97
2016-10-10,197.61,302.92,185.32,230.55,278.82,186.68,252.36,22.71,339.68,284.98
2016-10-11,198.6,316.03,187.04,231.77,279.51,186.9,252.44,22.67,339.66,284.98
2016-10-12,199.59,329.59,188.77,232.98,280.2,187.11,252.53,22.63,339.64,284.99
2016-10-13,200.58,343.61,190.5,234.19,280.89,187.32,252.62,22.59,339.62,285.0
2016-10-14,201.57,358.08,192.24,235.41,281.58,187.54,252.7,22.55,339.6,285.01
2016-10-15,202.56,12.93,193.97,236.62,282.28,187.75,252.79,22.51,339.58,285.02
2016-10-16,203.55,28.05,195.71,237.83,282.98,187.96,252.88,22.46,339.57,285.03
2016-10-17,204.54,43.28,197.44,239.04,283.67,188.17,252.97,22.42,339.55,285.04
2016-10-18,205.54,58.43,199.17,240.25,284.38,188.39,253.06,22.38,339.53,285.05
2016-10-19,206.53,73.36,200.89,241.46,285.08,188.6,253.15,22.34,339.51,285.06
2016-10-20,207.52,87.93,202.61,242.67,285.78,188.81,253.25,22.3,339.5,285.07
2016-10-21,208.52,102.07,204.32,243.88,286.49,189.02,253.34,22.26,339.48,285.08
2016-10-22,209.51,115.77,206.01,245.09,287.19,189.23,253.44,22.22,339.47,285.1
2016-10-23,210.51,129.05,207.71,246.3,287.9,189.44,253.53,22.18,339.45,285.11
2016-10-24,211.5,141.95,209.39,247.51,288.61,189.65,253.63,22.14,339.44,285.12
2016-10-25,212.5,154.55,211.06,248.72,289.33,189.85,253.73,22.1,339.42,285.14
2016-10-26,213.5,166.9,212.73,249.92,290.04,190.06,253.83,22.06,339.41,285.15
2016-10-27,214.5,179.07,214.38,251.13,290.76,190.27,253.93,22.02,339.4,285.17
2016-10-28,215.5,191.11,216.03,252.34,291.47,190.47,254.03,21.98,339.38,285.18
2016-10-29,216.49,203.05,217.67,253.54,292.19,190.68,254.13,21.94,339.37,285.2
2016-10-30,217.49,214.94,219.3,254.75,292.91,190.88,254.23,21.9,339.36,285.21
2016-10-31,218.49,226.8,220.92,255.95,293.63,191.09,254.33,21.87,339.35,285.23
2016-11-01,219.5,238.66,222.53,257.16,294.36,191.29,254.44,21.83,339.34,285.25
2016-11-02,220.5,250.53,224.14,258.36,295.08,191.49,254.54,21.79,339.33,285.27
2016-11-03,221.5,262.46,225.73,259.56,295.81,191.7,254.65,21.75,339.32,285.29
2016-11-04,222.5,274.48,227.33,260.76,296.53,191.9,254.75,21.71,339.31,285.3
2016-11-05,223.5,286.64,228.91,261.97,297.26,192.1,254.86,21.68,339.3,285.32
2016-11-06,224.51,299.0,230.49,263.17,297.99,192.29,254.96,21.64,339.29,285.34
2016-11-07,225.51,311.63,232.06,264.37,298.72,192.49,255.07,21.6,339.29,285.36
2016-11-08,226.51,324.61,233.62,265.57,299.45,192.69,255.18,21.57,339.28,285.38
2016-11-09,227.52,338.0,235.18,266.76,300.19,192.89,255.29,21.53,339.27,285.4
2016-11-10,228.52,351.85,236.74,267.96,300.92,193.08,255.4,21.5,339.27,285.43
2016-11-11,229.53,6.18,238.29,269.16,301.66,193.28,255.51,21.46,339.26,285.45
2016-11-12,230.53,20.96,239.83,270.35,302.39,193.47,255.62,21.43,339.26,285.47
2016-11-13,231.54,36.09,241.37,271.55,303.13,193.66,255.73,21.39,339.25,285.49
2016-11-14,232.55,51.43,242.9,272.74,303.87,193.85,255.84,21.36,339.25,285.52
2016-11-15,233.55,66.78,244.43,273.93,304.6,194.04,255.95,21.33,339.25,285.54
2016-11-16,234.56,81.95,245.95,275.13,305.34,194.23,256.07,21.3,339.24,285.56
2016-11-17,235.57,96.77,247.47,276.32,306.08,194.42,256.18,21.26,339.24,285.59
2016-11-18,236.58,111.14,248.99,277.51,306.83,194.6,256.29,21.23,339.24,285.61
2016-11-19,237.59,125.0,250.5,278.69,307.57,194.79,256.41,21.2,339.24,285.64
2016-11-20,238.6,138.37,252.0,279.88,308.31,194.97,256.52,21.17,339.24,285.66
2016-11-21,239.61,151.29,253.5,281.07,309.05,195.16,256.63,21.14,339.24,285.69
2016-11-22,240.62,163.85,254.99,282.25,309.8,195.34,256.75,21.11,339.24,285.71
2016-11-23,241.63,176.11,256.48,283.44,310.54,195.52,256.86,21.09,339.24,285.74
2016-11-24,242.64,188.17,257.96,284.62,311.29,195.7,256.98,21.06,339.25,285.77
2016-11-25,243.65,200.1,259.44,285.8,312.03,195.87,257.1,21.03,339.25,285.79
2016-11-26,244.66,211.96,260.9,286.98,312.78,196.05,257.21,21.0,339.25,285.82
2016-11-27,245.67,223.8,262.36,288.16,313.53,196.22,257.33,20.98,339.26,285.85
2016-11-28,246.69,235.66,263.81,289.34,314.28,196.4,257.45,20.95,339.26,285.88
2016-11-29,247.7,247.56,265.25,290.51,315.02,196.57,257.56,20.93,339.27,285.9
2016-11-30,248.71,259.53,266.67,291.69,315.77,196.74,257.68,20.91,339.27,285.93
2016-12-01,249.73,271.58,268.08,292.86,316.52,196.91,257.8,20.88,339.28,285.96
2016-12-02,250.74,283.73,269.47,294.03,317.27,197.07,257.91,20.86,339.28,285.99
2016-12-03,251.76,296.01,270.84,295.2,318.03,197.24,258.03,20.84,339.29,286.02
2016-12-04,252.77,308.46,272.18,296.37,318.78,197.4,258.15,20.82,339.3,286.05
2016-12-05,253.79,321.13,273.5,297.54,319.53,197.57,258.27,20.8,339.31,286.08
2016-12-06,254.8,334.07,274.79,298.7,320.28,197.73,258.39,20.78,339.32,286.11
2016-12-07,255.82,347.34,276.04,299.86,321.03,197.88,258.5,20.76,339.33,286.14
2016-12-08,256.83,1.01,277.25,301.02,321.79,198.04,258.62,20.74,339.34,286.17
2016-12-09,257.85,15.09,278.41,302.18,322.54,198.2,258.74,20.73,339.35,286.2
2016-12-10,258.86,29.58,279.52,303.34,323.29,198.35,258.86,20.71,339.36,286.23
2016-12-11,259.88,44.45,280.56,304.49,324.05,198.5,258.98,20.69,339.37,286.26
2016-12-12,260.9,59.56,281.52,305.64,324.8,198.65,259.1,20.68,339.38,286.3
2016-12-13,261.91,74.78,282.4,306.79,325.55,198.8,259.21,20.67,339.4,286.33
2016-12-14,262.93,89.91,283.18,307.93,326.31,198.94,259.33,20.65,339.41,286.36
2016-12-15,263.95,104.78,283.85,309.08,327.06,199.09,259.45,20.64,339.43,286.39
2016-12-16,264.96,119.26,284.4,310.22,327.82,199.23,259.57,20.63,339.44,286.42
2016-12-17,265.98,133.26,284.8,311.36,328.57,199.37,259.69,20.62,339.45,286.46
2016-12-18,267.0,146.77,285.05,312.49,329.33,199.5,259.8,20.61,339.47,286.49
2016-12-19,268.02,159.81,285.13,313.62,330.08,199.64,259.92,20.6,339.49,286.52
2016-12-20,269.04,172.45,285.03,314.75,330.84,199.77,260.04,20.59,339.5,286.55
2016-12-21,270.05,184.76,284.74,315.88,331.59,199.9,260.16,20.58,339.52,286.59
2016-12-22,271.07,196.83,284.25,317.0,332.35,200.03,260.27,20.58,339.54,286.62
2016-12-23,272.09,208.74,283.57,318.12,333.1,200.16,260.39,20.57,339.56,286.65
2016-12-24,273.11,220.59,282.7,319.24,333.86,200.29,260.51,20.57,339.58,286.69
2016-12-25,274.13,232.43,281.67,320.35,334.61,200.41,260.62,20.56,339.6,286.72
2016-12-26,275.15,244.31,280.49,321.46,335.37,200.53,260.74,20.56,339.62,286.76
2016-12-27,276.17,256.29,279.21,322.57,336.12,200.65,260.85,20.56,339.64,286.79
2016-12-28,277.19,268.38,277.86,323.67,336.88,200.76,260.97,20.56,339.66,286.82
2016-12-29,278.21,280.61,276.49,324.77,337.64,200.87,261.08,20.56,339.68,286.86
2016-12-30,279.23,292.98,275.15,325.86,338.39,200.98,261.2,20.56,339.7,286.89
2016-12-31,280.25,305.51,273.88,326.95,339.15,201.09,261.31,20.56,339.72,286.93
2017-01-01,281.27,318.22,272.71,328.03,339.9,201.2,261.43,20.56,339.75,286.96
2017-01-02,282.28,331.11,271.67,329.11,340.66,201.3,261.54,20.56,339.77,286.99
2017-01-03,283.3,344.21,270.78,330.19,341.41,201.4,261.65,20.57,339.79,287.03
2017-01-04,284.32,357.56,270.06,331.26,342.17,201.5,261.77,20.57,339.82,287.06
2017-01-05,285.34,11.19,269.51,332.32,342.92,201.6,261.88,20.58,339.84,287.1
2017-01-06,286.36,25.11,269.13,333.38,343.68,201.69,261.99,20.59,339.87,287.13
2017-01-07,287.38,39.34,268.91,334.44,344.43,201.78,262.1,20.59,339.89,287.17
2017-01-08,288.4,53.83,268.85,335.49,345.18,201.87,262.21,20.6,339.92,287.2
2017-01-09,289.42,68.53,268.93,336.53,345.94,201.95,262.32,20.61,339.94,287.23
2017-01-10,290.44,83.33,269.16,337.57,346.69,202.03,262.43,20.62,339.97,287.27
2017-01-11,291.46,98.11,269.5,338.6,347.45,202.11,262.54,20.63,340.0,287.3
2017-01-12,292.47,112.72,269.96,339.62,348.2,202.19,262.65,20.64,340.03,287.34
2017-01-13,293.49,127.04,270.51,340.63,348.95,202.26,262.75,20.66,340.05,287.37
2017-01-14,294.51,141.0,271.17,341.64,349.7,202.33,262.86,20.67,340.08,287.41
2017-01-15,295.53,154.54,271.9,342.65,350.45,202.4,262.97,20.68,340.11,287.44
2017-01-16,296.55,167.66,272.71,343.64,351.21,202.47,263.07,20.7,340.14,287.47
2017-01-17,297.57,180.38,273.58,344.63,351.96,202.53,263.18,20.72,340.17,287.51
2017-01-18,298.58,192.78,274.52,345.6,352.71,202.59,263.28,20.73,340.2,287.54
2017-01-19,299.6,204.92,275.5,346.57,353.46,202.65,263.38,20.75,340.23,287.58
2017-01-20,300.62,216.89,276.54,347.53,354.21,202.7,263.49,20.77,340.26,287.61
2017-01-21,301.64,228.76,277.62,348.49,354.96,202.75,263.59,20.79,340.29,287.64
2017-01-22,302.65,240.62,278.74,349.43,355.71,202.8,263.69,20.81,340.32,287.68
2017-01-23,303.67,252.54,279.9,350.36,356.46,202.84,263.79,20.83,340.36,287.71
2017-01-24,304.69,264.57,281.09,351.29,357.21,202.88,263.89,20.85,340.39,287.74
2017-01-25,305.71,276.77,282.31,352.2,357.95,202.92,263.99,20.87,340.42,287.78
2017-01-26,306.72,289.18,283.56,353.1,358.7,202.96,264.09,20.9,340.45,287.81
2017-01-27,307.74,301.8,284.84,353.99,359.45,202.99,264.18,20.92,340.49,287.84
2017-01-28,308.76,314.64,286.13,354.87,0.2,203.02,264.28,20.95,340.52,287.87
2017-01-29,309.77,327.71,287.45,355.74,0.94,203.04,264.37,20.97,340.55,287.91
2017-01-30,310.79,340.98,288.79,356.59,1.69,203.07,264.47,21.0,340.59,287.94
2017-01-31,311.8,354.46,290.15,357.43,2.44,203.09,264.56,21.03,340.62,287.97
2017-02-01,312.82,8.12,291.53,358.26,3.18,203.1,264.65,21.05,340.65,288.0
2017-02-02,313.83,21.95,292.93,359.07,3.93,203.12,264.74,21.08,340.69,288.03
2017-02-03,314.85,35.95,294.34,359.87,4.67,203.13,264.83,21.11,340.72,288.07
2017-02-04,315.86,50.08,295.77,0.66,5.41,203.14,264.92,21.14,340.76,288.1
2017-02-05,316.88,64.32,297.21,1.42,6.16,203.14,265.01,21.17,340.79,288.13
2017-02-06,317.89,78.63,298.67,2.17,6.9,203.14,265.1,21.21,340.83,288.16
2017-02-07,318.9,92.96,300.15,2.91,7.64,203.14,265.18,21.24,340.87,288.19
2017-02-08,319.92,107.22,301.64,3.62,8.38,203.13,265.27,21.27,340.9,288.22
2017-02-09,320.93,121.36,303.14,4.32,9.13,203.12,265.35,21.31,340.94,288.25
2017-02-10,321.94,135.29,304.66,5.0,9.87,203.11,265.43,21.34,340.97,288.28
2017-02-11,322.95,148.95,306.19,5.65,10.61,203.1,265.51,21.38,341.01,288.31
2017-02-12,323.96,162.31,307.74,6.29,11.34,203.08,265.59,21.41,341.05,288.34
2017-02-13,324.97,175.35,309.3,6.9,12.08,203.06,265.67,21.45,341.08,288.37
2017-02-14,325.98,188.07,310.87,7.49,12.82,203.03,265.75,21.49,341.12,288.4
2017-02-15,326.99,200.5,312.46,8.06,13.56,203.01,265.82,21.52,341.16,288.42
2017-02-16,328.0,212.68,314.07,8.6,14.29,202.98,265.9,21.56,341.19,288.45
2017-02-17,329.01,224.7,315.68,9.12,15.03,202.94,265.97,21.6,341.23,288.48
